caseid,congress,year,dname,rname,dmajor,dminor,dall,rmajor,rminor,rall,unfusedminorparties,linesqd,linesqr,linesnd,linesnr,linesu,presidential,incumbent,dincumbent,rincumbent,districtfixedeffect,uncontested,winner,democraticmarginofvictory,nyc,chamber,icpsr,state_icpsr,state_abbrev,party_code,occupancy,last_means,district_code,bioname,gender,race,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,win_percentage,competitive,age,dal,ral,dc,rc,dg,rg,di,ri,dl,rl,dlt,rlt,drtl,rrtl,dsam,rsam,dr,rr,dtc,rtc,dwe,rwe,dwf,rwf,rd,_merge,fe,party,lib_dem_supp,cons_dem_supp,ind_dem_supp,lib_rep_supp,cons_rep_supp,ind_rep_supp,int_r_lib,int_d_lib,int_r_cons,int_d_cons,int_r_ind,int_d_ind,dm_nominate_dim1,dm_party,dm_ind_rep_supp,dm_cons_rep_supp,dm_lib_rep_supp,dm_ind_dem_supp,dm_cons_dem_supp,dm_lib_dem_supp,dm_gender,dm_race,dm_age,dm_competitive,dm_nyc,dm_int_d_ind,dm_int_r_ind,dm_int_d_cons,dm_int_r_cons,dm_int_d_lib,dm_int_r_lib,dm_dl,dm_rl,dm_dc,dm_rc,dm_di,dm_ri,dm_uncontested,dm_incumbent,int_comp1,int_comp2,int_comp3,int_comp4,int_comp5,int_comp6,int_comp10,int_comp20,int_comp30,int_comp40,int_comp50,int_comp60,int_uncont1,int_uncont2,int_uncont3,int_uncont4,int_uncont5,int_uncont6,int_uncont10,int_uncont20,int_uncont30,int_uncont40,int_uncont50,int_uncont60,int_incu1,int_incu2,int_incu3,int_incu4,int_incu5,int_incu6,int_incu10,int_incu20,int_incu30,int_incu40,int_incu50,int_incu60,dm_int_incu60,dm_int_incu50,dm_int_incu40,dm_int_incu30,dm_int_incu20,dm_int_incu10,dm_int_incu6,dm_int_incu5,dm_int_incu4,dm_int_incu3,dm_int_incu2,dm_int_incu1,dm_int_uncont60,dm_int_uncont50,dm_int_uncont40,dm_int_uncont30,dm_int_uncont20,dm_int_uncont10,dm_int_uncont6,dm_int_uncont5,dm_int_uncont4,dm_int_uncont3,dm_int_uncont2,dm_int_uncont1,dm_int_comp60,dm_int_comp50,dm_int_comp40,dm_int_comp30,dm_int_comp20,dm_int_comp10,dm_int_comp6,dm_int_comp5,dm_int_comp4,dm_int_comp3,dm_int_comp2,dm_int_comp1,dm_nokken_poole_dim1,d_prop_pres,dm_d_prop_pres,int10,int20,int30,int40,int50,int60,dm_dal,dm_ral,dm_dg,dm_rg,dm_dlt,dm_rlt,dm_drtl,dm_rrtl,dm_dsam,dm_rsam,dm_dtc,dm_rtc,dm_dwe,dm_rwe,dm_dr,dm_rr,dm_dwf,dm_rwf,mint1,mint2,mint3,mint4,mint5,mint6,mint7,mint8,mint9,mint10,mint11,mint12,mint13,mint14,mint15,mint16,mint17,mint18,dm_mint1,dm_mint2,dm_mint3,dm_mint4,dm_mint5,dm_mint6,dm_mint7,dm_mint8,dm_mint9,dm_mint10,dm_mint11,dm_mint12,dm_mint13,dm_mint14,dm_mint15,dm_mint16,dm_mint17,dm_mint18
978,109,2004,WEINER,CRONIN,108577,4448,113025,39648,5803,45451,0,1,2,0,0,0,1,1,1,0,e9,0,D,0.42639895,1,House,29926,13,NY,100,0,1,9,"WEINER, Anthony D.",0,0,W000792,1964,,-.40799999,-.37099999,-113.98428,.87699997,872,40,,-.414,-.292,.7131995,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),e9,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,.80000001,.39999998,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,-.2,0,0,.39999998,0,.80000001,-.40000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.80000001,0,.39999998,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.013799995,.60805774,-.17370421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,113,2012,BISHOP,ALTSCHULER,135118,11061,146179,107226,25078,132304,0,1,2,0,0,0,1,1,1,0,f1,0,D,0.049823508,0,House,20338,13,NY,100,0,1,1,"BISHOP, Timothy H.",0,0,B001242,1950,,-.338,-.050000001,-167.87917,.84799999,1017,87,,-.33899999,.015,.52491176,1,62,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f1,0,1,0,0,0,1,1,0,0,0,0,0,0,-.35250002,-.5,.5,0,0,-.5,0,0,0,0,14,0,0,-.5,0,0,-.5,0,0,0,0,0,0,-.5,.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-.5,0,0,-.5,0,0,.5,-.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,-.5,0,0,.5,-.5,0,0,0,0,-.33499998,.5244683,.034393907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0
1113,114,2014,BISHOP,ZELDIN,68387,10335,78722,77062,16973,94035,0,2,1,0,0,0,0,1,1,0,f1,0,R,-0.088638955,0,House,21539,13,NY,200,0,1,1,"ZELDIN, Lee M",0,0,Z000017,1980,,.36700001,-.105,-197.09283,.83863997,1120,73,,.331,-.071000002,.54431945,1,34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f1,1,1,0,1,0,1,0,0,0,1,0,0,1,.35250002,.5,-.5,0,0,.5,0,0,0,0,-14,0,0,.5,0,0,.5,0,0,0,0,0,0,.5,-.5,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,.5,0,0,.5,0,0,-.5,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,.5,0,0,-.5,.5,0,0,0,0,.33499998,.45568052,-.034393877,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0
1122,114,2014,NADLER,,73945,15135,89080,0,0,0,12596,1,0,0,0,2,0,1,1,0,f10,1,D,NA,1,House,29377,13,NY,100,0,1,10,"NADLER, Jerrold Lewis",0,0,N000002,1947,,-.509,-.509,-77.757813,.92769003,1036,42,,-.47,-.40599999,1,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.022500008,.87611628,.034261942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,113,2012,NADLER,CHAN,156619,9124,165743,35538,3875,39413,0,1,1,0,0,0,1,1,1,0,f10,0,D,0.615775312,1,House,29377,13,NY,100,0,1,10,"NADLER, Jerrold Lewis",0,0,N000002,1947,,-.509,-.509,-83.296097,.91969001,995,30,,-.51499999,-.42199999,.80788767,0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,-.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.022499979,.80759233,-.034262002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,113,2012,MURPHY,GRIMM,87720,4710,92430,91030,12088,103118,1939,1,1,0,0,1,1,1,0,1,f11,0,R,-0.054656657,1,House,21154,13,NY,200,0,1,11,"GRIMM, Michael G.",0,0,G000569,1970,,.219,.13600001,-188.92828,.82099998,956,71,,.198,.109,.52732831,1,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f11,1,1,0,0,0,1,0,0,0,1,0,0,0,-.0039999932,0,-.5,0,0,0,0,0,0,0,-8,0,0,0,-.5,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-.5,0,0,0,0,-.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,-.5,0,0,0,0,0,-.0094999969,.42356554,-.02222994,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,114,2014,RECCHIA,GRIMM,41429,3815,45244,48291,10595,58886,2687,1,2,0,0,1,0,1,0,1,f11,0,R,-0.131009315,1,House,21560,13,NY,200,2,2,11,"DONOVAN, Daniel M., Jr.",0,0,D000625,1956,,.227,.094999999,-150.92566,.84794003,915,58,,.21699999,.14399999,.56550467,1,58,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f11,1,1,0,0,0,1,1,0,0,1,0,1,0,.0040000081,0,.5,0,0,0,0,0,0,0,8,0,0,0,.5,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,.5,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,.5,0,0,0,0,0,.0094999969,.46802542,.02222994,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,114,2014,MALONEY,DIIORIO,78440,12163,90603,19564,3167,22731,0,1,2,0,0,0,0,1,1,0,f12,0,D,0.598867065,1,House,29379,13,NY,100,0,1,12,"MALONEY, Carolyn Bosher",1,0,M000087,1946,,-.38699999,-.27599999,-96.077187,.91434997,1073,34,,-.37799999,-.12,.79943353,0,68,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f12,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0049999952,.79943353,-.0030677915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,113,2012,MALONEY,WIGHT,185757,8613,194370,42110,4731,46841,0,1,2,0,0,0,1,1,1,0,f12,0,D,0.611618044,1,House,29379,13,NY,100,0,1,12,"MALONEY, Carolyn Bosher",1,0,M000087,1946,,-.38699999,-.27599999,-126.51828,.87923002,983,63,,-.368,-.184,.80580902,0,66,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f12,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0049999952,.80556911,.0030677915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,113,2012,RANGEL,SCHLEY,170690,4326,175016,12147,0,12147,5548,1,0,0,0,1,1,1,1,0,f13,0,D,0.870198704,1,House,13035,13,NY,100,0,1,13,"RANGEL, Charles B.",0,1,R000053,1930,,-.514,-.34099999,-127.33971,.86000001,845,43,,-.41299999,-.20999999,.93509936,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.042500019,.87460679,-.01680249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,114,2014,RANGEL,,63437,4959,68396,0,0,0,9806,1,0,0,0,1,0,1,1,0,f13,1,D,NA,1,House,13035,13,NY,100,0,1,13,"RANGEL, Charles B.",0,1,R000053,1930,,-.514,-.34099999,-100.02235,.91100001,1077,41,,-.498,-.088,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.042499989,.90821183,.016802549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,114,2014,CROWLEY,,45370,4982,50352,0,0,0,6735,1,0,0,0,1,0,1,1,0,f14,1,D,NA,1,House,29925,13,NY,100,0,1,14,"CROWLEY, Joseph",0,0,C001038,1962,,-.412,-.07,-82.144852,.92715001,1086,31,,-.40099999,-.12899999,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.034999996,.83234084,-.024840713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,113,2012,CROWLEY,GIBBONS,116117,4644,120761,19191,2564,21755,2570,1,1,0,0,1,1,1,1,0,f14,0,D,0.694700946,1,House,29925,13,NY,100,0,1,14,"CROWLEY, Joseph",0,0,C001038,1962,,-.412,-.07,-125.39407,.88137001,993,69,,-.47099999,-.025,.84735048,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,-.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.034999996,.8820222,.024840653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,113,2012,SERRANO,DELLA VALLE,150243,2418,152661,3487,940,4427,0,1,1,0,0,0,1,1,1,0,f15,0,D,0.943636688,1,House,29134,13,NY,100,0,1,15,"SERRANO, José E.",0,1,S000248,1943,,-.491,-.37900001,-81.62812,.92161,1000,28,,-.51499999,-.43000001,.97181833,0,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,-.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.022000015,.97181833,.00019586086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,114,2014,SERRANO,,53128,1778,54906,0,0,0,1615,1,0,0,0,2,0,1,1,0,f15,1,D,NA,1,House,29134,13,NY,100,0,1,15,"SERRANO, José E.",0,1,S000248,1943,,-.491,-.37900001,-63.894032,.94450003,1119,37,,-.47099999,-.31,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.021999985,.97142655,-.00019592047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,114,2014,ENGEL,,90088,9570,99658,0,0,0,0,1,0,0,0,0,0,1,1,0,f16,1,D,NA,1,House,15603,13,NY,100,0,1,16,"ENGEL, Eliot Lance",0,0,E000179,1947,,-.40799999,-.089000002,-130.23953,.88387001,1055,42,,-.42899999,.071999997,1,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.012499988,1,.12033027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,113,2012,ENGEL,MCLAUGHLIN,173886,5676,179562,53935,0,53935,2974,1,0,0,0,1,1,1,1,0,f16,0,D,0.538024043,1,House,15603,13,NY,100,0,1,16,"ENGEL, Eliot Lance",0,0,E000179,1947,,-.40799999,-.089000002,-124.41295,.88134003,985,53,,-.40400001,.014,.76901203,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.012499988,.75933945,-.12033027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,113,2012,LOWEY,CARVIN,161624,9793,171417,91899,0,91899,2771,1,0,0,0,1,1,1,1,0,f17,0,D,0.301986966,0,House,15612,13,NY,100,0,1,17,"LOWEY, Nita M.",1,0,L000480,1937,,-.389,-.15800001,-127.14033,.88216001,1014,55,,-.375,0,.65099347,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,0,-1,-.5,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,.014500022,.64413893,.03991735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,114,2014,LOWEY,DAY,89295,8855,98150,63549,12232,75781,0,1,1,0,0,0,0,1,1,0,f17,0,D,0.128608471,0,House,15612,13,NY,100,0,1,17,"LOWEY, Nita M.",1,0,L000480,1937,,-.389,-.15800001,-97.418182,.91627002,1114,43,,-.40400001,-.021,.56430423,1,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,1,.5,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,-.014499992,.56430423,-.03991735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,113,2012,MALONEY,HAYWORTH,132456,11389,143845,113386,19663,133049,0,1,1,0,0,0,1,1,0,1,f18,0,D,0.038989649,0,House,21344,13,NY,100,0,1,18,"MALONEY, Sean Patrick",0,0,M001185,1966,,-.236,.109,-253.78674,.77858001,1014,128,,-.197,.07,.51949483,1,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5,0,0,0,0,0,.030499995,.49731484,-.01109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,114,2014,MALONEY,HAYWORTH,76235,12758,88993,66523,19137,85660,4294,1,2,0,0,1,0,1,1,0,f18,0,D,0.019083554,0,House,21344,13,NY,100,0,1,18,"MALONEY, Sean Patrick",0,0,M001185,1966,,-.236,.109,-197.20961,.83709002,1109,88,,-.25799999,.114,.50954175,1,48,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matched (3),f18,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,-.030499995,.51949483,.011089981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
